adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
nice,279,value,0.725833333,input,0.089398068647805626,0.14135460670114641,0.094078113168811178,0.004680044521005549,"[0.9946428571428572, 0.88620296465222348, 0.78502470543519576]",2,"nice big ,nice little ,nice warm ,nice little ,nice little ,nice little ,nice crisp ,nice little ,nice little ,nice new ,nice easy ,nice big ,nice lazy ,nice soft ,nice little ,nice little ,nice thick ,nice old ,nice little ,nice little ,nice new ,nice new ,nice old ,nice little ,nice little ,nice easy ,nice old ,nice little ,nice little ,nice fresh ,nice red ,nice clean ,nice little ,nice little ,nice fancy ,nice old ,nice new ,nice big ,nice little ,nice little ,nice chinese ,nice long ,nice new ,nice big ,nice little ,nice young ,nice hard ,nice little ,nice big ,nice little ,nice little ,nice little ,nice big ,nice little ,nice long ,nice old ,nice little ,nice little ,nice little ,nice little ,nice little ,nice old ,nice clean ,nice little ,nice new ,nice easy ,nice wide ,nice smooth ,nice old ,nice little ,nice little ,nice little ,nice big ,nice little ,nice little ,nice bright ,nice little ,nice fresh ,nice clean ,nice little ,nice big ,nice little ,nice warm ,nice little ,nice little ,nice clean ,nice easy ,nice cozy ,nice young ,nice little ,nice soft ,nice big ,nice little ,nice thick ,nice big ,nice fresh ,nice big ,nice little ,nice clean ,nice smooth ,nice easy ,nice little ,nice little ,nice little ,nice old ,nice little ,nice little ,nice tidy ,nice little ,nice neat ,nice little ,nice little ,nice little ,nice fresh ,nice little ,nice old ,nice little ,nice old ,nice clean ,nice little ,nice young ,nice little ,nice young ,nice old ,nice fresh ,nice ugly ,nice little ,nice green ,nice yellow ,nice little ,nice quiet ,nice little ,nice little ,nice simple ,nice little ,nice clean ,nice heavy ,nice little ,nice long ,nice fresh ,nice little ,nice tidy ,nice little ,nice little ,nice new ,nice little ,nice little ,nice little ,nice little ,nice little ,nice soft ,nice old ,nice little ,nice white ,nice easy ,nice quiet ,nice little ,nice little ,nice little ,nice new ,nice wide ,nice little ,nice fine ,nice little ,nice white ,nice posh ,nice little ,nice little ,nice warm ,nice old ,nice old ,nice old ,nice little ,nice big ,nice young ,nice old ,nice little ,nice little ,nice fresh ,nice little ,nice square ,nice little ,nice low ,nice comfortable ,nice new ,nice little ,nice little ,nice old ,nice gentle ,nice soft ,nice little ,nice bright ,nice soft ,nice tidy ,nice brown ,nice big ,nice big ,nice cold ,nice deep ,nice new ,nice blue ,nice little ,nice old ,nice old ,nice little ,nice old ,nice big ,nice pink ,nice clear ,nice big ,nice new ,nice green ,nice blonde ,nice thick ,nice little ,nice warm ,nice solid ,nice old ,nice neat ,nice tidy ,nice quiet ,nice big ,nice big ,nice small ,nice big ,nice simple ,nice odd ,nice gentle ,nice old ,nice pretty ,nice thick ,nice little ,nice old ,nice little ,nice little ,nice proper ,nice fresh ,nice empty ,nice little ,nice young ,nice fresh ,nice little ,nice long ,nice little ,nice good ,nice little ,nice hot ,nice little ,nice healthy ,nice little ,nice simple ,nice big ,nice gentle ,nice little ,nice little ,nice positive ,nice thick ,good nice ,nice little ,nice big ,nice yellow ,nice new ,nice little ,nice thick ,nice clean ,nice little ,nice little ,nice international ,nice little ,nice quick ,nice fresh ,nice little ,nice clean ,nice little ,nice little ,nice shiny ,nice gentle ,nice bright ,nice open ,","nice young ,nice little ,nice wooden ,nice little ,nice big ,good nice ,nice little ,nice cold ,nice big ,nice warm ,nice young ,nice new ,nice big ,nice little ,nice bright ,nice big ,nice little ,nice little ,nice little ,nice red ,nice yellow ,nice hot ,nice long ,nice little ,nice little ,nice little ,nice easy ,nice little ,nice brown ,nice little ,nice sharp ,"
soft,58,physical,0.572222222,lexical,0.02520938226721503,0.21667711616926388,0.31113608629801204,0.28592670403079701,"[0.3305084745762712, 0.48091490770022799, 0.58542325512980808]",2,"final soft ,right soft ,thick soft ,thin soft ,big soft ,little soft ,nice soft ,soft smooth ,thick soft ,soft blue ,soft brown ,flat soft ,soft brown ,cheap soft ,large soft ,little soft ,healthy soft ,brown soft ,soft yellow ,warm soft ,soft brown ,pretty soft ,local soft ,fat soft ,big soft ,nice soft ,soft plastic ,hot soft ,beautiful soft ,soft yellow ,soft brown ,long soft ,great soft ,clean soft ,soft green ,nice soft ,soft fresh ,small soft ,delicate soft ,soft blue ,ancient soft ,soft brown ,nice soft ,dark soft ,nice soft ,plastic soft ,soft brown ,soft red ,fat soft ,soft blue ,big soft ,soft brown ,soft blue ,big soft ,soft blue ,beautiful soft ,big soft ,beautiful soft ,","soft blue ,soft brown ,soft green ,pure soft ,little soft ,beautiful soft ,"
side,3,location,0.271,sub,-0.089005617567666229,0.625,0.76902312686948271,0.85802874443714894,"[0.375, 0.23097687313051726, 0.14197125556285109]",2,"side good ,negative side ,small side ,","bad side ,"
mean,4,human,0.712727273,sub,-0.49996351696461144,0.69999999999999996,0.26545056548704854,0.76541408245165998,"[0.7, 0.26545056548704854, 0.76541408245165998]",2,"mean big ,good mean ,mean wooden ,mean old ,","mean new ,"
heavy,29,physical,0.5725,input,-0.10435737824972535,0.65000000000000002,0.4809959721713658,0.58535335042109116,"[0.65, 0.4809959721713658, 0.58535335042109116]",2,"heavy little ,heavy smooth ,heavy brown ,heavy plain ,heavy old ,heavy new ,pretty heavy ,heavy old ,big heavy ,heavy old ,heavy wooden ,heavy red ,nice heavy ,big heavy ,old heavy ,good heavy ,heavy wooden ,big heavy ,heavy red ,heavy wooden ,big heavy ,heavy red ,heavy thick ,heavy yellow ,heavy slow ,big heavy ,big heavy ,heavy wooden ,heavy wooden ,","heavy old ,"
square,27,shape,0.384285714,lexical,0.62716527260628396,0.49618007877577053,0.86693397042118092,0.23976869781489701,"[0.16071428571428573, 0.035068453034629181, 0.30024159894575003]",2,"square old ,small square ,new square ,small square ,negative square ,large square ,negative square ,deep square ,negative square ,small square ,average square ,negative square ,flat square ,square blue ,square smooth ,nice square ,white square ,open square ,open square ,white square ,left square ,small square ,little square ,negative square ,positive square ,square past ,small square ,","central square ,little square ,little square ,white square ,"
old,671,age,0.646666667,input,8.0892556399018136e-08,0.15476508184435034,8.0892556399018136e-08,3.474505303194047e-28,"[0.09300595238095238, 0.35122463826691458, 0.708511842211624]",2,"good old ,good old ,good old ,good old ,poor old ,ugly old ,fair old ,grand old ,poor old ,good old ,narrow old ,funny old ,wise old ,old brown ,good old ,good old ,tiny old ,good old ,major old ,good old ,poor old ,good old ,good old ,poor old ,bad old ,poor old ,silly old ,dirty old ,silly old ,good old ,good old ,wild old ,wise old ,old blue ,good old ,silly old ,silly old ,poor old ,nice old ,crazy old ,clever old ,nice old ,old english ,early old ,poor old ,huge old ,poor old ,wicked old ,boring old ,comfortable old ,huge old ,nasty old ,little old ,old red ,old wooden ,nice old ,old british ,poor old ,sweet old ,bad old ,good old ,good old ,good old ,poor old ,little old ,good old ,sweet old ,bad old ,little old ,square old ,sad old ,plain old ,fat old ,poor old ,sweet old ,grand old ,nice old ,bad old ,good old ,deep old ,silly old ,good old ,huge old ,big old ,clear old ,old wooden ,poor old ,poor old ,good old ,poor old ,bad old ,good old ,tall old ,good old ,bad old ,bad old ,little old ,funny old ,old red ,poor old ,poor old ,poor old ,good old ,crazy old ,poor old ,poor old ,great old ,dirty old ,poor old ,poor old ,wise old ,poor old ,poor old ,dirty old ,good old ,bad old ,poor old ,wise old ,heavy old ,big old ,poor old ,big old ,boring old ,bad old ,nice old ,grumpy old ,old brown ,poor old ,cold old ,old wooden ,little old ,little old ,quiet old ,old famous ,poor old ,good old ,boring old ,nice old ,bad old ,good old ,nice old ,good old ,old big ,funny old ,dirty old ,fierce old ,good old ,good old ,funny old ,grumpy old ,big old ,regular old ,good old ,fair old ,old great ,grand old ,fierce old ,old american ,old wooden ,good old ,silly old ,bad old ,rough old ,silly old ,good old ,mad old ,vicious old ,cozy old ,heavy old ,old wooden ,poor old ,little old ,funny old ,poor old ,ripe old ,old weird ,poor old ,little old ,fine old ,fair old ,good old ,fair old ,good old ,little old ,grand old ,old short ,poor old ,good old ,little old ,old wooden ,silly old ,good old ,good old ,silly old ,bad old ,good old ,bad old ,good old ,good old ,bad old ,poor old ,fair old ,heavy old ,good old ,good old ,wise old ,little old ,beautiful old ,beautiful old ,fat old ,famous old ,good old ,bad old ,poor old ,big old ,funny old ,small old ,poor old ,bad old ,bald old ,beautiful old ,little old ,nice old ,gentle old ,poor old ,bad old ,poor old ,poor old ,ripe old ,big old ,great old ,poor old ,good old ,poor old ,good old ,good old ,good old ,funny old ,poor old ,fine old ,good old ,nice old ,good old ,poor old ,boring old ,funny old ,poor old ,poor old ,good old ,poor old ,nice old ,old crazy ,sad old ,poor old ,poor old ,good old ,old important ,bad old ,good old ,old wooden ,nice old ,awful old ,good old ,silly old ,old red ,silly old ,good old ,mean old ,fair old ,funny old ,good old ,good old ,poor old ,good old ,nasty old ,grand old ,funny old ,grand old ,basic old ,good old ,tiny old ,poor old ,fine old ,rough old ,special old ,funny old ,old wooden ,horrible old ,old wooden ,poor old ,dirty old ,poor old ,good old ,good old ,good old ,dry old ,good old ,famous old ,grand old ,fat old ,grand old ,silly old ,long old ,bad old ,big old ,good old ,old english ,big old ,silly old ,little old ,beautiful old ,silly old ,wicked old ,poor old ,old super ,good old ,plain old ,old brown ,fine old ,little old ,grand old ,thick old ,good old ,poor old ,old wooden ,fine old ,funny old ,sleepy old ,good old ,strange old ,dirty old ,old heavy ,old little ,nice old ,third old ,good old ,good old ,famous old ,bald old ,good old ,average old ,old empty ,little old ,large old ,little old ,dirty old ,little old ,strange old ,poor old ,ugly old ,famous old ,big old ,old wooden ,funny old ,fine old ,old wooden ,grand old ,good old ,good old ,big old ,little old ,old western ,good old ,silly old ,dirty old ,good old ,fat old ,grand old ,bad old ,ripe old ,funny old ,bad old ,large old ,nice old ,nice old ,poor old ,dirty old ,nice old ,plain old ,proper old ,old red ,good old ,fair old ,rotten old ,old dry ,nice old ,fine old ,good old ,happy old ,old wooden ,poor old ,stupid old ,big old ,grand old ,poor old ,poor old ,little old ,fierce old ,old american ,old funny ,silly old ,quiet old ,poor old ,wise old ,poor old ,good old ,ripe old ,big old ,poor old ,good old ,good old ,wise old ,dirty old ,poor old ,bad old ,poor old ,horrible old ,poor old ,boring old ,nice old ,dirty old ,beautiful old ,great old ,plain old ,little old ,good old ,good old ,silly old ,boring old ,good old ,funny old ,rotten old ,good old ,poor old ,bad old ,old big ,bright old ,good old ,wise old ,good old ,hard old ,bad old ,poor old ,little old ,good old ,good old ,poor old ,gracious old ,bad old ,good old ,empty old ,fat old ,mad old ,ugly old ,beautiful old ,wise old ,nice old ,nice old ,boring old ,rough old ,grand old ,fine old ,small old ,grand old ,old wooden ,old human ,nice old ,beautiful old ,good old ,long old ,sweet old ,good old ,great old ,special old ,weird old ,rough old ,good old ,old wooden ,ugly old ,poor old ,poor old ,high old ,old yellow ,grand old ,bald old ,old french ,good old ,clever old ,poor old ,old wooden ,good old ,old red ,little old ,poor old ,grand old ,nice old ,old english ,poor old ,grand old ,silly old ,beautiful old ,funny old ,big old ,poor old ,good old ,grand old ,boring old ,beautiful old ,dirty old ,bad old ,grumpy old ,wicked old ,good old ,good old ,fair old ,grumpy old ,large old ,famous old ,big old ,bad old ,nice old ,poor old ,dry old ,grand old ,large old ,stupid old ,good old ,great old ,fierce old ,poor old ,fine old ,wise old ,sad old ,good old ,poor old ,nice old ,dirty old ,ripe old ,wise old ,awful old ,old wooden ,good old ,stupid old ,good old ,pathetic old ,poor old ,good old ,hard old ,large old ,big old ,poor old ,poor old ,dirty old ,grand old ,old brown ,good old ,silly old ,grand old ,poor old ,poor old ,comfortable old ,grand old ,funny old ,good old ,stupid old ,good old ,funny old ,poor old ,little old ,silly old ,good old ,good old ,wicked old ,good old ,beautiful old ,poor old ,good old ,poor old ,good old ,special old ,poor old ,good old ,little old ,big old ,warm old ,good old ,silly old ,old common ,good old ,poor old ,damp old ,grand old ,silly old ,poor old ,old english ,good old ,poor old ,poor old ,comfortable old ,dirty old ,old healthy ,old black ,good old ,pathetic old ,famous old ,ripe old ,old blue ,good old ,boring old ,boring old ,cold old ,bad old ,poor old ,tall old ,poor old ,sweet old ,good old ,rotten old ,pathetic old ,big old ,poor old ,bad old ,silly old ,strange old ,tall old ,good old ,silly old ,funny old ,good old ,boring old ,strong old ,sad old ,old wooden ,grand old ,good old ,poor old ,old brown ,good old ,bad old ,good old ,dirty old ,good old ,old blue ,poor old ,sad old ,big old ,big old ,gorgeous old ,boring old ,old brown ,good old ,white old ,grand old ,bad old ,poor old ,good old ,good old ,good old ,old blue ,funny old ,full old ,silly old ,fine old ,horrible old ,good old ,old wooden ,ugly old ,thin old ,bad old ,bad old ,poor old ,","good old ,good old ,poor old ,silly old ,good old ,dirty old ,old wooden ,wise old ,good old ,good old ,wise old ,good old ,heavy old ,local old ,poor old ,little old ,wise old ,boring old ,clever old ,grand old ,ripe old ,good old ,old wooden ,old good ,bad old ,funny old ,famous old ,little old ,poor old ,grand old ,big old ,high old ,funny old ,poor old ,pink old ,good old ,plain old ,funny old ,poor old ,good old ,wooden old ,cheap old ,big old ,wicked old ,grand old ,silly old ,silly old ,good old ,old blue ,big old ,poor old ,high old ,boring old ,little old ,british old ,beautiful old ,big old ,old red ,bad old ,regular old ,beautiful old ,hard old ,little old ,good old ,tall old ,poor old ,good old ,good old ,"
hard,65,physical,0.428181818,input,-0.072539951127148436,0.27780180863557552,0.013304565846836803,0.085844516973985235,"[0.1893939393939394, 0.480895236692925, 0.34764043289405877]",2,"little hard ,long hard ,top hard ,long hard ,special hard ,hard yellow ,little hard ,hard plastic ,long hard ,young hard ,nice hard ,local hard ,long hard ,cold hard ,hard yellow ,little hard ,small hard ,long hard ,small hard ,good hard ,flat hard ,long hard ,long hard ,long hard ,thin hard ,hard little ,tiny hard ,major hard ,hard blue ,long hard ,pretty hard ,long hard ,new hard ,perfect hard ,good hard ,good hard ,tiny hard ,long hard ,little hard ,dry hard ,long hard ,long hard ,strange hard ,hard old ,new hard ,pure hard ,hard wooden ,local hard ,top hard ,good hard ,hard cold ,hard wooden ,long hard ,hard brown ,long hard ,hard old ,long hard ,clean hard ,small hard ,hard short ,long hard ,long hard ,dense hard ,blue hard ,long hard ,","short hard ,thick hard ,local hard ,small hard ,great hard ,long hard ,top hard ,long hard ,good hard ,good hard ,fast hard ,hard old ,hard wooden ,"
back,10,location,0.297142857,lexical,0.081795707862850453,0.086776859504132234,0.35495697882490623,0.27316127096205578,"[0.045454545454545456, 0.23070181844738188, 0.1632220842766377]",2,"little back ,open back ,huge back ,left back ,big back ,new back ,horrible back ,tiny back ,full back ,big back ,","new back ,back good ,"
past,3,temporal,0.277692308,input,0.051798351207412274,0.625,0.21047639892025971,0.15867804771284744,"[0.625, 0.21047639892025971, 0.15867804771284744]",2,"past good ,past small ,square past ,","past right ,"
proper,13,dimension,0.766666667,input,-0.21969752319719449,0.8928571428571429,0.63790458098925984,0.85760210418645433,"[0.8928571428571429, 0.63790458098925984, 0.85760210418645433]",2,"proper english ,proper future ,proper little ,proper little ,proper green ,proper little ,proper american ,proper posh ,proper old ,proper little ,proper final ,nice proper ,proper wooden ,","proper american ,"
pale,33,color,0.461875,input,-0.025823254820884191,0.9424613738610651,0.00021472934815725456,0.026037984169041444,"[0.9852941176470589, 0.12105224591485308, 0.40170000732761779]",2,"pale red ,pale brown ,pale brown ,pale brown ,pale brown ,pale green ,pale green ,pale yellow ,pale blue ,pale blue ,pale green ,pale blue ,pale blue ,pale yellow ,pale blue ,pale yellow ,pale brown ,pale blue ,pale blue ,pale green ,pale blue ,pale blue ,pale blue ,pale blue ,pale blue ,pale brown ,pale blue ,pale blue ,pale yellow ,pale brown ,pale green ,pale green ,pale yellow ,","pale blue ,pale blue ,pale blue ,pale blue ,"
rough,10,physical,0.715,sub,-0.28510917987292778,0.68181818181818177,0.48104871102022934,0.76615789089315711,"[0.6818181818181818, 0.48104871102022934, 0.76615789089315711]",2,"ugly rough ,good rough ,quick rough ,rough old ,rough old ,rough brown ,rough wooden ,rough old ,rough old ,rough red ,","rough wooden ,"
best,21,value,0.667333333,input,0.3117688359319456,0.70251548446804102,0.50309622223163886,0.19132738629969326,"[0.9318181818181818, 0.87162606978275181, 0.7183819764464926]",2,"best red ,best local ,best small ,best new ,best small ,best small ,best new ,best new ,international best ,best small ,best new ,best short ,best new ,best french ,best new ,best red ,best new ,best new ,best brown ,best new ,best new ,","best local ,best new ,best strong ,best french ,best small ,"
blue,178,color,0.346666667,input,0.13724516184483801,0.3661374985885385,0.14710020692570305,0.0098550450808650315,"[0.030726256983240222, 0.11282473609343416, 0.22549973796511191]",2,"thick blue ,clear blue ,small blue ,precious blue ,bright blue ,warm blue ,wild blue ,huge blue ,cold blue ,clear blue ,old blue ,dark blue ,thin blue ,clear blue ,dark blue ,smart blue ,fine blue ,light blue ,thin blue ,big blue ,deep blue ,beautiful blue ,little blue ,soft blue ,small blue ,great blue ,bright blue ,delicate blue ,deep blue ,little blue ,thin blue ,strong blue ,big blue ,light blue ,smooth blue ,clear blue ,deep blue ,deep blue ,pale blue ,deep blue ,bright blue ,pale blue ,clear blue ,bright blue ,local blue ,little blue ,gigantic blue ,great blue ,bright blue ,large blue ,brilliant blue ,little blue ,brilliant blue ,dirty blue ,big blue ,thick blue ,bright blue ,cold blue ,tiny blue ,pale blue ,dark blue ,hard blue ,pale blue ,little blue ,fair blue ,little blue ,pale blue ,tiny blue ,dark blue ,little blue ,famous blue ,dark blue ,little blue ,delicate blue ,deep blue ,dark blue ,light blue ,thick blue ,thick blue ,fine blue ,plain blue ,small blue ,bright blue ,blue plastic ,dark blue ,pale blue ,pale blue ,french blue ,light blue ,bright blue ,clear blue ,soft blue ,small blue ,long blue ,square blue ,brilliant blue ,famous blue ,french blue ,pale blue ,bright blue ,bright blue ,pale blue ,blue thick ,beautiful blue ,bright blue ,outer blue ,brilliant blue ,clear blue ,huge blue ,small blue ,little blue ,nice blue ,deep blue ,pale blue ,dark blue ,big blue ,pale blue ,thin blue ,cold blue ,little blue ,tiny blue ,deep blue ,small blue ,new blue ,small blue ,dark blue ,blue plastic ,soft blue ,giant blue ,small blue ,little blue ,pale blue ,big blue ,northern blue ,pale blue ,pale blue ,thin blue ,tiny blue ,clear blue ,dark blue ,thick blue ,light blue ,beautiful blue ,little blue ,fine blue ,faint blue ,gorgeous blue ,soft blue ,deep blue ,bright blue ,blue hard ,ugly blue ,soft blue ,little blue ,blue yellow ,old blue ,clear blue ,new blue ,thin blue ,deep blue ,great blue ,dark blue ,dark blue ,dark blue ,dark blue ,tiny blue ,old blue ,faint blue ,great blue ,large blue ,big blue ,tiny blue ,old blue ,big blue ,deep blue ,brilliant blue ,clear blue ,deep blue ,","dark blue ,wide blue ,blue green ,british blue ,pale blue ,large blue ,pale blue ,steep blue ,dark blue ,dark blue ,soft blue ,pale blue ,great blue ,bright blue ,bright blue ,light blue ,deep blue ,tiny blue ,strong blue ,big blue ,wide blue ,clear blue ,old blue ,little blue ,pale blue ,deep blue ,"
purple,26,color,0.2405,input,-0.010996075537429539,0.92795825406771415,0.59577808530067278,0.60677416083810232,"[0.018518518518518517, 0.12144059732084035, 0.11741453773515848]",2,"deep purple ,beautiful purple ,deep purple ,deep purple ,deep purple ,bright purple ,big purple ,long purple ,early purple ,thick purple ,little purple ,light purple ,long purple ,warm purple ,thick purple ,delicate purple ,little purple ,strange purple ,dark purple ,dark purple ,dark purple ,deep purple ,dark purple ,long purple ,wild purple ,huge purple ,","huge purple ,smooth purple ,deep purple ,dark purple ,"
normal,6,value,0.582941176,input,-0.1336515297961447,0.44278425655976672,0.29389446943758296,0.42754599923372766,"[0.6428571428571429, 0.8708123494635428, 0.58849718998613243]",2,"little normal ,regular normal ,normal red ,normal small ,normal human ,normal inner ,","crazy normal ,normal perfect ,normal little ,"
rotten,9,value,0.4425,lexical,0.50806863818912018,0.55000000000000004,0.87097480832420593,0.3629061701350858,"[0.55, 0.87097480832420593, 0.3629061701350858]",2,"rotten wooden ,pretty rotten ,rotten old ,dirty rotten ,rotten old ,dirty rotten ,rotten wet ,little rotten ,rotten old ,","rotten bad ,"
horrible,8,value,0.64,sub,-0.20576252239052595,0.27777777777777773,0.22483575830257679,0.43059828069310274,"[0.8333333333333334, 0.87092063955610721, 0.68628166751843467]",2,"horrible big ,horrible old ,horrible long ,horrible old ,horrible back ,dirty horrible ,horrible little ,horrible old ,","horrible little ,great horrible ,"
new,387,age,0.265,sub,-0.17777712941001678,0.1572206298938158,0.0017936023696818956,0.17957073177969868,"[0.1713917525773196, 0.35775562253651749, 0.11816987402426772]",2,"new young ,excellent new ,smart new ,brave new ,exciting new ,beautiful new ,smart new ,brave new ,handy new ,nice new ,brave new ,expensive new ,major new ,strange new ,important new ,fresh new ,good new ,beautiful new ,significant new ,nice new ,nice new ,major new ,new smooth ,good new ,brave new ,good new ,new young ,great new ,new european ,new green ,major new ,excellent new ,new wooden ,nice new ,great new ,new square ,exciting new ,bright new ,nice new ,smart new ,brave new ,exciting new ,super new ,great new ,new wooden ,fancy new ,pure new ,delicious new ,major new ,major new ,crisp new ,new small ,major new ,new small ,smart new ,brave new ,fast new ,new small ,major new ,bright new ,significant new ,european new ,major new ,cheap new ,fresh new ,special new ,exciting new ,great new ,major new ,great new ,strange new ,major new ,bright new ,major new ,nice new ,new red ,fresh new ,bright new ,great new ,strange new ,great new ,major new ,exciting new ,major new ,heavy new ,important new ,large new ,new odd ,major new ,little new ,new small ,smart new ,neat new ,big new ,new big ,funny new ,big new ,best new ,major new ,major new ,huge new ,bright new ,fantastic new ,important new ,new little ,fantastic new ,smart new ,exciting new ,fancy new ,hot new ,long new ,new red ,major new ,regular new ,ugly new ,white new ,major new ,new tiny ,strange new ,huge new ,new big ,significant new ,major new ,major new ,significant new ,strong new ,comfortable new ,exciting new ,major new ,expensive new ,new long ,huge new ,enormous new ,good new ,brave new ,fantastic new ,new front ,new red ,useful new ,smart new ,shiny new ,exciting new ,pretty new ,major new ,posh new ,brave new ,major new ,significant new ,good new ,significant new ,major new ,significant new ,exciting new ,fragile new ,major new ,regular new ,great new ,major new ,new pink ,strange new ,excellent new ,big new ,hot new ,big new ,best new ,best new ,exciting new ,big new ,major new ,strange new ,significant new ,new hard ,new young ,significant new ,great new ,new european ,exciting new ,good new ,exciting new ,massive new ,brilliant new ,significant new ,american new ,new short ,silly new ,smart new ,nice new ,new yellow ,super new ,new european ,great new ,exciting new ,massive new ,strange new ,new plastic ,major new ,fantastic new ,best new ,important new ,large new ,new short ,new little ,new big ,major new ,major new ,large new ,new deep ,nice new ,vicious new ,strange new ,major new ,shiny new ,brave new ,huge new ,beautiful new ,major new ,brave new ,fresh new ,healthy new ,new back ,great new ,big new ,new european ,bright new ,exciting new ,great new ,major new ,huge new ,large new ,new european ,major new ,important new ,brave new ,massive new ,fresh new ,large new ,bright new ,big new ,big new ,important new ,major new ,major new ,exciting new ,new strange ,young new ,big new ,exciting new ,nice new ,strange new ,new big ,ugly new ,great new ,best new ,smart new ,major new ,brave new ,new little ,brave new ,shiny new ,strange new ,exciting new ,good new ,happy new ,major new ,important new ,new big ,fast new ,important new ,exciting new ,new hard ,happy new ,smart new ,nice new ,great new ,exciting new ,large new ,brilliant new ,important new ,bright new ,new small ,massive new ,great new ,small new ,new big ,expensive new ,strong new ,small new ,new red ,new young ,new posh ,new fresh ,nice new ,exciting new ,huge new ,great new ,huge new ,new young ,huge new ,happy new ,central new ,delicious new ,new red ,young new ,important new ,new blue ,super new ,strange new ,new small ,exciting new ,fine new ,large new ,bright new ,brave new ,major new ,great new ,brilliant new ,new front ,big new ,new special ,new big ,new wooden ,new small ,huge new ,major new ,pure new ,large new ,pure new ,huge new ,exciting new ,good new ,brave new ,clean new ,major new ,great new ,best new ,large new ,small new ,huge new ,huge new ,huge new ,small new ,new plastic ,huge new ,new yellow ,large new ,excellent new ,important new ,new big ,brave new ,massive new ,best new ,clear new ,exciting new ,major new ,great new ,new little ,great new ,major new ,new blue ,happy new ,best new ,new white ,beautiful new ,strong new ,nice new ,big new ,bright new ,excellent new ,new white ,great new ,major new ,best new ,great new ,new green ,posh new ,excellent new ,large new ,best new ,brave new ,shiny new ,happy new ,new front ,major new ,important new ,expensive new ,brave new ,exciting new ,","new little ,smart new ,huge new ,brave new ,massive new ,new local ,major new ,massive new ,brave new ,major new ,exciting new ,nice new ,odd new ,excellent new ,cold new ,new short ,large new ,mean new ,good new ,best new ,exciting new ,exciting new ,brilliant new ,major new ,strong new ,exciting new ,little new ,large new ,major new ,young new ,expensive new ,new back ,big new ,major new ,strange new ,new quick ,great new ,"
red,208,color,0.174166667,input,-0.15944589914960133,0.51798568595015471,0.12010153005457382,0.27954742920417514,"[0.03588516746411483, 0.11107768669624728, 0.068361284500263214]",2,"bright red ,small red ,pale red ,black red ,long red ,bright red ,deep red ,dark red ,cheap red ,big red ,little red ,small red ,good red ,beautiful red ,strong red ,small red ,cheap red ,large red ,dirty red ,dark red ,great red ,old red ,wide red ,solid red ,nice red ,fine red ,young red ,big red ,tiny red ,dark red ,beautiful red ,small red ,short red ,bright red ,plain red ,old red ,best red ,light red ,bright red ,little red ,small red ,light red ,small red ,big red ,wide red ,little red ,huge red ,tiny red ,little red ,shiny red ,wide red ,brilliant red ,large red ,solid red ,dark red ,new red ,small red ,little red ,dark red ,bright red ,red hot ,long red ,dark red ,little red ,fine red ,long red ,dark red ,beautiful red ,bright red ,deep red ,famous red ,new red ,solid red ,small red ,small red ,shiny red ,little red ,little red ,great red ,bright red ,dirty red ,massive red ,great red ,cute red ,large red ,new red ,little red ,bright red ,warm red ,western red ,famous red ,human red ,heavy red ,bright red ,local red ,bright red ,long red ,strange red ,dark red ,tall red ,bright red ,old red ,bright red ,black red ,bright red ,normal red ,deep red ,large red ,plain red ,hollow red ,little red ,wild red ,big red ,brilliant red ,shiny red ,bright red ,red hot ,solid red ,small red ,little red ,bright red ,red gorgeous ,big red ,regular red ,dark red ,big red ,healthy red ,great red ,dark red ,bright red ,large red ,fine red ,small red ,tall red ,dark red ,little red ,large red ,old red ,bright red ,little red ,full red ,bright red ,enormous red ,big red ,tiny red ,bright red ,heavy red ,bright red ,bright red ,new red ,dark red ,thin red ,deep red ,deep red ,large red ,old red ,long red ,little red ,large red ,little red ,long red ,new red ,warm red ,soft red ,heavy red ,bright red ,local red ,dark red ,bright red ,bright red ,bright red ,smooth red ,small red ,bright red ,red plastic ,little red ,red green ,long red ,cute red ,little red ,best red ,dark red ,precious red ,sweet red ,little red ,dark red ,deep red ,dry red ,red hot ,bright red ,great red ,long red ,brilliant red ,red hot ,famous red ,little red ,rough red ,little red ,sweet red ,little red ,large red ,cheap red ,small red ,long red ,tiny red ,solid red ,little red ,tall red ,","wide red ,thin red ,great red ,bright red ,bright red ,bright red ,nice red ,british red ,little red ,tiny red ,good red ,small red ,bright red ,famous red ,beautiful red ,huge red ,western red ,old red ,"
thin,22,dimension,0.571538462,lexical,0.059625112673068054,0.25056505301224624,0.25979932387029231,0.20017421119722426,"[0.6304347826086957, 0.63808618040822296, 0.58497329724193425]",2,"thin soft ,thin blue ,thin brown ,little thin ,thin blue ,narrow thin ,thin blue ,thin green ,thin little ,little thin ,tall thin ,thin hard ,thin green ,tiny thin ,long thin ,long thin ,thin blue ,thin red ,tall thin ,thin blue ,thin blue ,thin old ,","thin red ,thin white ,thin yellow ,"
full,12,physical,0.384444444,lexical,0.078738698472679225,0.4526627218934911,0.49928127744678935,0.42054257897411013,"[0.6538461538461539, 0.48104317335086566, 0.3006793776024545]",2,"open full ,full brown ,full brown ,full open ,massive full ,full basic ,full red ,pretty full ,full back ,full front ,final full ,full old ,","great full ,full european ,"
